  0.730103   1.070303   0.057833
  0.705035   3.281569   0.229537
  0.691884   1.115500   0.037601
  0.732174   1.054541   0.093982
  0.679940   3.421448   0.394356
  0.736816   2.140531   0.306711
  0.650424   2.385021   0.125379
  0.695922   3.275437   0.648739
  0.633368   3.772062   0.352431
  0.655405   3.554728   0.663438
  0.744036   1.579497   0.345689
  0.605037   1.998488   0.096407
  0.596920   3.410887   0.267450
  0.713766   2.637282   0.645561
  0.614694   3.939156   0.678945
  0.676012   3.324737   0.874795
  0.632876   3.661157   1.037156
  0.752775   1.540931   0.383544
  0.554833   2.925450   0.149326
  0.561418   4.382341   0.543586
  0.709301   3.576549   1.027809
  0.587011   4.193408   1.086539
  0.649384   3.808102   1.551229
  0.615413   3.182726   1.242116
  0.761658   1.503014   0.358295
  0.500702   1.567652   0.057994
  0.498402   5.620328   0.352181
  0.518851   4.861090   0.862364
  0.684434   2.780358   1.111763
  0.554215   5.506443   2.019157
  0.725285   2.864819   0.723261
  0.603630   3.720690   2.166151
  0.630265   3.117883   2.420312
  0.768863   1.464796   0.261376
  0.442858   2.472131   0.049632
  0.458691   5.288946   0.392091
  0.598080   3.490263   3.256469
  0.559087   4.840624   3.013893
  0.482242   5.671416   1.004560
  0.699201   2.497371   0.718410
  0.670402   2.177608   1.326722
  0.730335   2.763380   0.416111
  0.423894   5.074643   0.067864
  0.502779   6.158782   2.146418
  0.647454   1.375682   1.742190
  0.565374   2.286907   1.978198
  0.600008   1.147862   1.289612
  0.523797   3.110607   1.645236
  0.427377   5.980584   0.223057
  0.627547   1.519253   1.940942
  0.452918   6.898270   0.918873
  0.397663   5.377111  -0.091544
  0.681826   1.913496   0.612927
  0.773011   1.450852   0.123258
  0.383726   2.490069  -0.013097
  0.477040   3.737115   0.947518
  0.661468   1.261368   1.242722
  0.705014   2.367909   0.249530
  0.649423   0.564754   1.044023
  0.427973   3.928820   0.160620
  0.402526   6.947860  -0.332358
  0.362279   5.028388  -0.154358
  0.374112   5.877025  -0.533484
  0.668194   1.076387   0.330403
  0.661218   0.357329   0.462980
  0.682727   1.863347  -0.038881
  0.379569   3.763238  -0.567642
  0.726096   3.195940   0.025627
