 -0.000001  47.449207  13.616882
  0.294175  38.819299  12.391847
  0.806786  67.451193   5.876934
  0.659434 123.999076  21.599378
  1.230015 100.062658   4.202743
  0.375510  71.246099   7.587576
  1.434741  60.164850   1.032341
  1.118037 112.897061   7.257318
  0.918384 105.799138   3.886708
  1.738323 135.947543   1.663094
  0.411085  51.226877   1.470601
  2.032299  58.782549   0.126487
  1.538817 111.726122   1.623716
  1.274196 107.441394  -0.565737
  0.810000 102.897521  -0.278501
  2.466524 117.317632  -0.871527
  2.626739  59.175726  -0.329199
  0.413433  50.479265  -0.941583
  1.938993 111.826029  -2.651065
  2.347504 115.214127  -1.601406
  0.784390  84.815879  -3.005487
  1.286921 105.028929  -3.904926
  1.808362 108.726997  -4.809886
  3.027004  98.921820  -1.086578
  2.902533 117.695699  -2.960753
  3.227943  59.831137  -0.670013
  0.392924  67.276172  -3.811048
  2.770094 115.364235  -4.665428
  2.326482 112.330436  -6.217461
  1.091879 103.003069  -6.435792
  1.643945 106.326068  -7.271923
  3.471007 140.312745  -3.276760
  2.174608 109.385659  -8.269911
  3.333066 118.658495  -5.707166
  3.184940 135.601867  -9.342846
  3.839046  61.157428  -0.816791
  0.357607  50.138187  -4.343561
  2.703380 112.520012  -9.638263
  0.972499 101.643033  -8.610506
  1.483581 104.275879  -9.277982
  1.991738 106.934024 -10.299067
  4.051190 123.370135  -2.813865
  3.911230 121.759530  -5.823618
  3.283042  96.214859  -9.232470
  2.528201 109.768672 -11.582664
  3.758592  99.976241  -6.958857
  1.289731 102.417596 -10.963462
  4.464179  62.726509  -0.781880
  0.310826  33.282803  -3.388994
  0.785102 100.503374 -10.374736
  3.068141 112.816194 -12.971728
  1.804384 104.629131 -11.950454
  2.331215 107.112002 -13.317198
  4.504643 125.094727  -5.508723
  3.865449 139.654982 -13.458569
  4.295032 123.231380  -8.754654
  4.645019 105.182488  -2.157770
  3.645257 116.655193 -14.404399
  2.864135 109.909541 -14.918623
  1.037919 100.787100 -12.035818
  1.603331 102.513764 -13.078197
  2.121494 104.592988 -14.558211
  5.107695  86.027963  -1.589720
  0.254910  66.490837  -7.718647
  3.421517 113.250996 -16.738183
  5.114058 128.606587  -4.806602
  4.955954 127.174640  -8.742212
  2.652004 106.883212 -16.423509
  4.771341 124.777270 -12.251012
  4.402084 121.520427 -15.663669
  3.196787 109.569465 -18.655461
  4.074298 117.704527 -18.757917
  1.402228 100.652898 -13.843248
  0.900176  99.654708 -12.680893
  1.911861 102.138154 -15.583550
  2.420110  86.945011 -14.211690
  5.768559  44.405275  -0.791115
  0.194587  49.612762  -6.147281
  5.581837 131.499056  -8.145245
  5.738615 132.617613  -3.892682
  5.393146 129.676261 -12.286841
  3.759698 113.577934 -21.089381
  2.958202 105.799690 -19.590444
  5.203162 127.035891 -16.179486
  4.872108 123.462207 -20.217665
  1.200106 115.443812 -16.125810
  0.704877  82.483296 -10.537140
  3.483388 126.530831 -27.141755
  1.960916  99.805970 -16.247315
  2.458784 118.580294 -22.206315
  4.561106 138.786703 -28.236848
  6.227105 135.794259  -6.806446
  6.050751 134.324228 -11.830818
  5.841547 132.324988 -16.291088
  6.453309  91.298862  -2.181411
  0.132924  65.806165  -8.081834
  4.068525 112.902295 -25.929521
  5.632010 129.561024 -20.720396
  3.053843 102.941119 -23.110779
  0.715590  98.221634 -12.651926
  1.209595  81.294204 -11.380689
  5.384866 126.031360 -25.184009
  1.703868  97.557626 -15.600639
  3.895083  90.834932 -23.074012
  4.572291  97.402320 -23.975387
  6.701851 138.841537 -10.683355
  2.198346  97.706910 -18.452603
  6.919149 140.391927  -5.367498
  6.506689 137.411927 -15.674735
  3.515119 104.507550 -27.141661
  6.268602 135.322614 -20.684558
  4.345001 112.610576 -30.571129
  5.188975 122.163827 -29.912398
  7.156475  71.032350  -1.394963
  0.073235  32.804946  -3.728325
  2.698094  98.339402 -22.127243
  6.035524 132.461836 -25.805139
  0.969305  96.758292 -12.379319
  0.479245 114.153350 -12.963891
  1.455308  95.864390 -14.222997
  3.203523  99.407250 -26.592771
  4.924177 117.488155 -33.802975
  4.034661 106.928769 -31.774358
  5.742274 128.595550 -31.032296
  1.938550  95.016667 -16.816228
  7.385623 143.725646  -9.275261
  7.188291 142.513087 -14.416752
  7.571438 144.790774  -4.444635
  6.953669 140.987110 -19.810107
  2.421091  94.566498 -20.495757
  4.588557 111.401150 -36.197578
  3.718077 101.261432 -31.637641
  6.707842 138.745081 -25.647656
  5.531437 123.786988 -36.257689
  7.883818  73.312466  -1.200319
  0.019945  49.082274  -4.943614
  6.410499 135.359334 -31.633496
  2.947667  94.519870 -25.200477
  0.738152  80.143543  -8.886916
  1.217941  94.609035 -12.004834
  1.692588  93.147619 -14.424853
  5.166870 117.439356 -40.240507
  4.250300 104.704866 -37.105913
  6.105278 130.926693 -37.915892
  3.441304  95.512858 -30.690937
  2.160149  91.397923 -17.690890
  7.899629 147.641024 -12.638613
  8.093152 148.290835  -7.737104
  7.667387 146.779408 -18.256337
  8.200334 123.710989  -2.947075
  0.418672  97.083261  -9.233822
  7.423962 145.388708 -24.536430
  4.798461 109.842183 -42.450356
  5.779622 124.889162 -43.449994
  3.941902  98.017962 -36.722208
  7.119984 142.948511 -31.420619
  2.703972  90.100327 -22.654998
  1.455241  76.613266  -9.812382
  8.635600  75.175806  -1.347135
 -0.025028  48.927100  -3.867267
  5.350749 116.768356 -47.526425
  4.455193 101.992721 -43.002497
  6.804439 138.987761 -38.848572
  3.170082  89.603766 -28.728483
  0.942550 125.290925 -11.918336
  8.628434 152.363523 -10.554260
  8.426268 152.254449 -15.901571
  8.816832 177.817701  -5.921160
  6.430827 133.235659 -46.195098
  3.644228  90.838560 -35.776139
  8.161960 151.870358 -22.259075
  4.973639 107.682771 -49.446734
  1.858740 103.641936 -15.826248
  7.864505 150.762722 -29.634538
  0.363887  96.658320  -6.575992
  5.969603 124.943151 -52.689773
  4.122062  93.073469 -43.282186
  2.481694  86.380598 -18.981732
  7.545344 148.091958 -38.662446
  2.920146  84.088208 -25.126324
  5.497993 115.231414 -55.886214
