D	     1	0.00000e+00
N	     2	-1.00000e+00
N	     6	-1.00000e+00
N	    11	-1.00000e+00
N	    18	-1.00000e+00
N	    27	-1.00000e+00
N	    37	-1.00000e+00
N	    49	-1.00000e+00
N	    64	-1.00000e+00
N	    78	-1.00000e+00
N	    96	-1.00000e+00
N	   115	-1.00000e+00
N	   136	-1.00000e+00
N	   160	-1.00000e+00
N	   185	-1.00000e+00
N	   213	-1.00000e+00
N	   243	-1.00000e+00
N	   276	-1.00000e+00
N	   315	-1.00000e+00
N	   346	-1.00000e+00
N	   373	-1.00000e+00
N	   405	-1.00000e+00
N	   434	-1.00000e+00
N	   465	-1.00000e+00
N	   495	-1.00000e+00
N	   533	-1.00000e+00
N	   576	-1.00000e+00
N	   617	-1.00000e+00
N	   665	-1.00000e+00
N	   720	-1.00000e+00
N	   788	-1.00000e+00
N	   848	-1.00000e+00
N	   907	-1.00000e+00
N	   963	1.00000e+00
N	   964	-1.00000e+00
N	   965	1.00000e+00
N	   968	1.00000e+00
N	   973	1.00000e+00
N	   980	1.00000e+00
N	   989	1.00000e+00
N	   996	1.00000e+00
N	  1008	1.00000e+00
N	  1018	1.00000e+00
N	  1029	1.00000e+00
N	  1041	1.00000e+00
N	  1054	1.00000e+00
N	  1067	1.00000e+00
N	  1082	1.00000e+00
N	  1096	1.00000e+00
N	  1109	1.00000e+00
N	  1122	1.00000e+00
N	  1134	1.00000e+00
N	  1144	1.00000e+00
N	  1157	1.00000e+00
N	  1167	1.00000e+00
N	  1178	1.00000e+00
N	  1189	1.00000e+00
N	  1200	1.00000e+00
N	  1210	1.00000e+00
N	  1218	1.00000e+00
N	  1225	1.00000e+00
N	  1232	1.00000e+00
N	  1240	1.00000e+00
N	  1245	1.00000e+00
N	  1249	1.00000e+00
N	  1253	1.00000e+00
N	  1256	1.00000e+00
N	  1258	1.00000e+00
